uniref,md5
UniRef90_UPI0010A342AA,eb009a942b6662204c34583d6be4472c
UniRef90_UPI0013A5D9F4,63c5c39f6cef22b0f285aa4a3018f892
UniRef90_UPI001402141B,76d068b15a939d9c885bff210ead51a0
UniRef90_UPI0015535316,e63de27ff4c765e4aa2cea16aa134b64
UniRef90_UPI0016731CC2,7b2adf8ef116e4358ff6e83337f26499
UniRef90_UPI00174698DE,16efb5a01655bfd1d864c7a84ab0b551
UniRef90_UPI0018A0C6AF,6cf9d7ac5bf63d48fafe350bfdd2ff8d
UniRef90_A0A1L1RZH4,a08480ec9cef22b925eefdf7a1ca79cd
UniRef90_A0A3M6V321,15c1502bf3606dec05785c2404bbe80c
UniRef90_A0A172Q2D6,c2bf5f5e9008dccb450b320b5f14bade
UniRef90_A0A7T7YST1,a81229f8fd3542ac3724eab4a15a0d7f
UniRef90_A0A1G4WTH8,690b39a64ce81b390f19a39d9413d690
UniRef90_A0A3T0RTB1,82e64c076f2910d3bb53df6559eec0d5
UniRef90_A0A3T0RQB8,a6e980de45430cffdb6217d37b12084d
UniRef90_A0A1S1Z4S5,5f907c86e670937a313308b0d463d3b2
UniRef90_A0A7X9QFC4,cec26b8e5a5174416aba921e013d49a9
UniRef90_A0A0X8R2T3,680c07c11525b7692b5f9ca5dc013c35
UniRef90_A0A372NXG8,347f6635402771b36776e83cb16f1f0c
UniRef90_A0A1H7QSF3,42e9c03c91e830f14ca1a406f40059c0
UniRef90_J9DDP3,b3b2069d131f24b2672326f8632f95cc
UniRef90_A0A668A3G5,0ff1a37c70125ac0d35748a41262655a
UniRef90_UPI0003F05BD5,c822b0faab67a3ec9803abb12bd2ae6d
UniRef90_UPI0004154C30,1d0d6a2a9af8b39cc7614c3281fcbf15
UniRef90_UPI000C04626F,e0eff064c86620ec4016b300d1e01fb2
UniRef90_A0A3B4TRR3,e2dedc08e928db45c596711124db9df7
UniRef90_UPI001115C74E,226998767137c79c29c97319d5b06ad9
UniRef90_A0A0C9YXN7,2873880066cb6ebe2cffb1764372ee36
UniRef90_G0X598,24d2bf99cfd48a7e6ff560616fb09256
UniRef90_I6ZYH9,3003edb0a80455de24b2350ca2040bae
UniRef90_A0A0A7HDR5,260c735a13ea904bdeee045aef5e8c88
UniRef90_A0A5T6TRR2,318378fee1e71d967e460be597a5f9e8
UniRef90_A0A1I1Y6B4,9655b7d79503dfc5fce6b16a7b742851
UniRef90_A0A6M5Y6N4,d62cbbb0c16c4dce54054e91d32bd7d3
UniRef90_A0A238V8Y8,d86907ad59f4069fbbf3a698d5b52f36
UniRef90_A0A6P0UY11,00f51236f4fab0e3a471b2c4625efe1d
UniRef90_A0A5C5B8J3,cd341f4574effb0a79281636b2518887
UniRef90_A0A3Q2PRU1,1577d549e850faadcf64cbe3361cbfef
UniRef90_UPI00092F87F4,a1bd3eb6c828ecd901eedf40aa66a231
UniRef90_UPI0009A323B9,88e6f5a10ceaba479cc3db57db3ed5c4
UniRef90_UPI0009F187E4,601c3b0396e63e84cd22178fe81f0499
UniRef90_UPI001444C719,a2295f2f914d997f4a5ee0434cdaf154
UniRef90_A0A3Q7PL88,1e0c07b332ee778f3b3e4cf53087dd33
UniRef90_UPI001B365548,01f93e8be5f3765442b7a91f0f8c0db6
UniRef90_A0A2K6TUJ9,10724b66864bcb4a1573ddc72faf937a
UniRef90_A0A7G5BC63,18c0e314a856b0d779b24b5760870edf
UniRef90_A0A2P2GC81,5968e09c591f6f695093c1189395fdbc
UniRef90_A0A2A2S043,6560cee9b34a00fce54b0c55d55fca06
UniRef90_K7ZF27,fbbe6fddb4d922ff39bc1d64932d4cc9
UniRef90_A0A5B6TNT5,fb764c596738deb4dc73c46c1877d75c
UniRef90_A0A5B7V8F4,9c344eabe90161c94189bcf60813174c
UniRef90_A0A419S8K3,4931b107b1d675d43533839ff496ab0d
UniRef90_A0A0T9TFF2,0b2d2806b21429c872d0dc5215cd966b
UniRef90_D5SL85,3e8eec41b8cc69d3a15cca539a40e7f3
UniRef90_A0A0P0CLW0,f880f15e916e16aadf9a1d34564d25b6
UniRef90_UPI000E1CDADE,abb91a229b2661b6486f96c2164d233b
UniRef90_UPI0014031498,6890a62edcfaece2b81d76ff35c2d4e2
UniRef90_A0A3B4A1S7,cd8d94d5c9da5939e9111d21c4f78553
UniRef90_UPI00163CC9DA,601fff05050374c751bbcb70c65c0f19
UniRef90_UPI00196798F0,3bd2f17da26fad6d2424abec1f2b92fd
UniRef90_UPI001B30C2C0,761cab694e35d7b87809139820863274
UniRef90_A0A3P4MYY6,7296008de399f162eb474323fdb372d3
UniRef90_G1FHH0,e254b79bc911d54a5eb25010de0c38b2
UniRef90_A0A482MUV1,c64fa039d6980d9b34ec82fde3a67775
UniRef90_A0A7X8SIK0,b824ae62be420a2084a2713f6aa0017d
UniRef90_A0A563U175,2cb920fc550baaea07b0427dc06da148
UniRef90_A0A2T8HGA4,f41562de27c98918403b200f78529b49
UniRef90_A0A6P7M4B7,05fa52242fa9c9050c5ebfd6bc884cea
UniRef90_A0A3Q3K1D9,56553e68324af66d2d7fe5ca5db24072
UniRef90_UPI0003A895F1,943fda173f3a626c2e78b1f3bfbd1fe0
UniRef90_UPI000733780C,9becbd9e778b83e686e33e5486c1841e
UniRef90_UPI0008338A52,d1df7f2c1cff1e7f97ef74b27d264d4e
UniRef90_G3MUK4,a1dbfb548f51bf0c4eb612215ba49074
UniRef90_P08234,92f5ae4a0fc121f931a8607d1c26df9b
UniRef90_F2VXI4,788ddbf7ae03686480bf197c8bfa8334
UniRef90_D7RMP9,d00f668892391cb4f1739633f765bf60
UniRef90_A0A553GHK8,daa7e7a0b33640639212d2e87bf30114
UniRef90_A0A3S9P435,31242f7a9fea125ffde7b3398344ea04
UniRef90_A0A2I0R346,484907f08b34714d70affe9afa20566c
UniRef90_A0A1H8JVA6,b083c7f904e5ea99af0d319fad2b8b11
UniRef90_A0A355ETV8,a2d2103d12cad607f972b7cea71cba6f
UniRef90_A0A4R3T7E0,0a42d827102e41961270abd08a1517a5
UniRef90_A0A4Q5LPP6,9dcc1114a8f4df21e39d3f2eb66d25d9
UniRef90_UPI00148D8A10,409ce717dd29838993934291fbcd049e
UniRef90_P07875,838a2570d734982a875816bd49548b6f
UniRef90_A0A060ACZ1,50907887337c5d0647fc095295eb846d
UniRef90_A0A5P8PGU2,3c10f1d043ed8923cb1a0ac11c9b26b0
UniRef90_A0A6H0XA79,992626ae95cf612e8b3565065a2ed9e2
UniRef90_Q5QC48,83449c0d49ef163ba10e882701f5140c
UniRef90_A0A4Y8ABZ4,f3d77327c7aeab4478ebec9ea95f9125
UniRef90_A0A495T240,78511e538d466dd021e1fe019b1f382b
UniRef90_A0A7C1ASY3,7b5c41f3dca6e3d37e1d1e7e8a8fd511
UniRef90_A0A1H2MCN6,95db5de0edfc208c6b7681cb07504232
UniRef90_H2LK11,b1e21d58d2192d573065de25d4f574bc
UniRef90_A0A0D9R5A1,79ed89422a5cc8de1c27cfdbc5453680
UniRef90_UPI000BBEA44D,032fb6c9c9653e56caccc41b4b6559d1
UniRef90_A0A4V6JGJ7,a0200670b11c61b5f6d5df012feaba6f
UniRef90_UPI00187BCB78,0545f9fef180b8de7a52d9faf4828dc0
UniRef90_UPI0018DA2429,7649e455479a74357aacd15f7e998712
UniRef90_A0A2S1GPW5,7168b62ac609484d1493a714f1186abc
UniRef90_A0A6B9WPV0,ef73954b5d71ae200ee07a899dcb27df
UniRef90_A0A6N2HYS9,a2c7573d24b8e200965b7f1ce731db61
UniRef90_A0A367M024,e1dfb8ca015282c8c654f1f5b052bebb
UniRef90_F0S7J0,0554fba77980172cd84f34358495e11d
UniRef90_A0A2T7T8R6,15e964d6a72147f6a79c1af5b2cf1816
UniRef90_A0A4U9KFA1,b4fa62e08838b99bda606ea13eda5bec
UniRef90_A0A3B7QYG1,00ad2540578362dc9e362dc1055239dd
UniRef90_A0A6B9Z2I6,4313c0bfca6c587cb791fa8100b154a6
UniRef90_A0A7W0WE01,45d70dd928ad278f769aa6373be54a49
UniRef90_A0A494X6B9,8a35fa7d4f5409883030fa31a9e16aff
UniRef90_A0A239Y4W5,72ce7ce15c6d48320868f958d66b04b9
UniRef90_A0A535N7A1,75b3f3e769f7fec73836a030bc28e230
UniRef90_A0A4Q6EBG1,58b14f38c9d375971fb13c0042e9b54d
UniRef90_L0BUZ6,8345416b39d9130f7cae20a67529227a
UniRef90_A0A3P8ZZE7,2e2afbe9b905974b12e6a9eb6ba43cc1
UniRef90_UPI000F86141F,1686b550bba14781c6fcfe8c11fcd762
UniRef90_UPI000A83F19E,2f12997258d327b38887511747d0e2d6
UniRef90_A0A3B4VG76,18c051e6cc31341bf013bcf4394eb72d
UniRef90_UPI001A981876,476b4b875f145dc483d577694ed34398
UniRef90_P07876,b0aac13d2e6fe53128fe9d0e9496ffcb
UniRef90_A0A5Q2W757,3453b3e49d6a8acf7b5416a230e5ff97
UniRef90_A0A1D3RL08,90452e04bff486b7b46ed4296f175edb
UniRef90_A0A5B9NGX7,80a3a53991d8ab2b7ab8dabf75e8e6eb
UniRef90_A0A0B7MRA5,f80077603432ba01b415d33970bd1b67
UniRef90_A0A7D7JF82,1f7893996510aa4df755fa455b35ba19
UniRef90_A0A3E1EZR0,6ed82a56e00f90bd4a386d3b67101134
UniRef90_A0A2T3C4P5,d42d90d5579ef68e811add072b2c3c15
UniRef90_A0A7H8N333,40239ad7c1c793fbf13e3711785b9341
UniRef90_A0A2A2D5G5,de6fe042d3803dd831a17478b08c8263
UniRef90_UPI000B5126D3,1c0dfc3dacdfa0a9dd9173c5e91e57cc
UniRef90_UPI00122F606D,fd42826a243c84f5503cd261a63433c6
UniRef90_UPI0015E23234,165272ba6f0d8a26e3af4a2123c7fd77
UniRef90_A0A5J6G8L3,8c73132d939e19b8786b1fa9753d57f4
UniRef90_A0A6B1NLV0,e0225e377a4307f27a1c0fd9a9e2bd5e
UniRef90_UPI0018B0E9D2,7dd8158e5cb6b408299a824e471f762a
UniRef90_A0A5N3XUI2,96eac63f79926850c08c6fb8f3d4ab76
UniRef90_A0A2U8QQC4,f7d50b5055643f2a87c60739c7e40c6d
UniRef90_A0A2H4YGM4,1a4c329689ac2f8aee65b4c04f9815ae
UniRef90_A0A449C6A2,82f4e3230b02eba9403f7f90406e21f8
UniRef90_A0A0B4LA05,cb82a5fee1ffb9b7986cdb06481da4b3
UniRef90_A0A1B0VVI5,fdf96ff5a9830bd5c0dec1b71be12191
UniRef90_A0A449C4D0,527bc3484b1ebb4a8440c4e321992424
UniRef90_A0A254QKR9,0aeb41d53dcbf4408e4e7eaffd6184d7
UniRef90_A0A7I8Z956,71e4badd0d2c1361661a8619da671fe8
UniRef90_A6FZ72,29706f888f0145641090c916f364d2a6
UniRef90_A0A821PKM0,21dc4e1ed877dd269aca1de7ceadb8cc
UniRef90_UPI000F4FC107,a219424541633613ff2db04ae4786b54
UniRef90_UPI0015BD5C8D,36b53ec6e6bf40accc3b748754ac000d
UniRef90_O80270,b158db29e6e7721221592c9864fd86ba
UniRef90_Q8W678,fb2af6aa58901acf8836fe44679a3051
UniRef90_A0A6B9XYD0,d9e6616d4ba6e76bb0958cab143a7c7b
UniRef90_A0A497Y8C2,2583de76f806f6c7c3b679690171494a
UniRef90_A0A7V5C025,034b4dbfeab59adb985ec1c231ca5fdf
UniRef90_F4KJX5,9b5267b7e159ef19e3f02d0457df8db6
UniRef90_A0A3S5EG08,b1698e4512fbb300d66fe92a6a0a8834
UniRef90_A0A7X9RRZ7,7426d4676bbdaf8f0fcfc41762139165
UniRef90_A0A501WBP0,08c15af1b69ef3cc6c83b2cfd87a9662
UniRef90_A0A0R2ZLF2,c930eeffc4be594fe0b75486e8338ed2
UniRef90_A0A3N4M6T3,e2c4bfd30e7ea6fa87e15c028984a548
UniRef90_UPI00077B02ED,cc4d5244e251a912e639a5c1ef89899f
UniRef90_UPI0007C723A9,e6fdd4e3f1ee69c70b7e17db30c0fb96
UniRef90_UPI00094BBE19,e1da5ee6a4ef450589f10538577f3f05
UniRef90_UPI000B8FA3C1,c6e2cb448f471edc03171e30a5fd3938
UniRef90_UPI0010FB34CF,ecf9989851f7692c212b9ad932957770
UniRef90_A0A150AKE2,b46f64f5a796f236a27aad6f2ce83dc7
UniRef90_UPI001ADB77E2,2265e4a87b3226fef824b82c399be732
UniRef90_W5PNU5,c80cc6965b953ecbbd046dba8bb25b75
UniRef90_A0A7J8ES84,705073fb348731930f675f84d7b536ca
UniRef90_G1PS21,7f8186609e7c82d76843ddac8a2cbf4d
UniRef90_A0A7J7W8A2,6a6c5a758b52adb8c9634732a245aca5
UniRef90_A0A7J7R143,ff30d3d37046bbb6cc367390ee2fefa9
UniRef90_Q7Y4Q7,148d71256913892833538465f2240d2a
UniRef90_A0A4Q6CHD8,d6aea5fddd326b55b2491f201a194335
UniRef90_A0A7Y4Z0J6,488a1af23c85cccad686f4becdae7e9a
UniRef90_A0A1S3FID7,6e6d3b47c4a17e30bdbc98651fdf4881
UniRef90_L8IMH6,51023d0592558a41dc843e690de628d8
UniRef90_UPI0003AED795,dcb1fba2005d022a41a46c4c0a4cb43e
UniRef90_A0A656BDX4,b43898585653fe85b957daa6b654c302
UniRef90_UPI000BBD772A,b3fd7a618a57e4f2957b7d03325cb351
UniRef90_A0A3Q7STW7,b5531d99da5a592e04f6a16b684e9ebf
UniRef90_A0A5I7TWS4,8916e4aaf5bfd8f4b1411d6345947021
UniRef90_UPI000E82691D,4cf605b24f20c652c7c45682db3c3976
UniRef90_UPI001019F2AE,253d68344367d6ee1d33d8225d59f518
UniRef90_UPI001156AD42,f9169a9f9f4dc1bde7682afdb58fee23
UniRef90_UPI0018737E26,850b008e2d7c462c91a7b024a1c80728
UniRef90_UPI001879DC4F,1631d4a435644b46c21552b57051b46a
UniRef90_UPI00189EDCBB,1a6316dabd86b9a86d949959715ea482
UniRef90_UPI0018EF0179,00f7a420879daeeaa07bfa8044318d90
UniRef90_A0A0F0HFP7,3718f396c5ea17d75f0906a442b727ec
UniRef90_Q9D992,7ded3e76fe8d77bdb80d02555cb66baf
UniRef90_A0A2A7U7H4,961f61e21ab0f173b7ba82dea6dbffc2
UniRef90_A0A514WVU2,1ba32283f1b89aca2a4becd8da070c33
UniRef90_A0A4Q9HLN8,35a6f86fbda3ead3140add12591b15f1
UniRef90_A0A7K5VYM3,14fb452d3637031c64b2e50fd069fadd
UniRef90_UPI00065DA37A,cb7ddc2e5ec7e5f62199ba60be6adc73
UniRef90_UPI0012EBAEF2,cbca1b2da2fb9cf09c4cbf0fa771584e
UniRef90_UPI0018A04FB0,acf4acbc6e998ad837998e95271bc93f
UniRef90_X1INR7,10d18f2b2a6434ba88a17f26de8e3249
UniRef90_F5XJ61,7797cade7277ec4aceb56a8da5025904
UniRef90_D6YUF2,1f6c6db1acd8f203347b45c04a15b8d2
UniRef90_A0A0P6JV12,b79a422d56bcc49ff3c227ee704a9560
UniRef90_A0A6J2RL07,64111513eb13d92b72db3b5f2c2dfc0c
UniRef90_UPI00064328CB,a211fd683754a54ee1111123df4c8a17
UniRef90_UPI00089345FF,55eb1bc65a89c1c6b6396e7dc7fbbf8a
UniRef90_UPI0007DAC306,3b4e61b3f1c2b364495eaaaaeb94a4e2
UniRef90_UPI0009E8FA11,75d2d23801c53404310817ec7fd4da76
UniRef90_UPI0011456BFA,21a1e3d7b4fcfdac446d3fff6c3c8933
UniRef90_UPI00165575DF,de4f209a09cae1e16be8dfee99f02f20
UniRef90_A0A6I9LBF9,72b57a73c32438bdc886e36ca7c97b96
UniRef90_UPI00191BFC28,0cd82e097db1e38ea197ebcd14972e8e
UniRef90_A0A2E1Q1J3,d5a6d3b2b75287d15c0b305c922a0140
UniRef90_A0A4Q6CI58,22fcb5fe1ca314ed5f20610f3df8524c
UniRef90_Q6MPR3,dd26e0375f54c93fa2f8c2e329391dc1
UniRef90_A0A7B5B7U2,40e1c70537cbf5f5b618482eca6cfc06
UniRef90_A0A1C6PEX7,ba08b48394dcf0d4a7265d198f424064
UniRef90_A0A3Q0CQG2,6f0423f41f346ae083405e1878c8ee72
UniRef90_A0A671NN81,bb7f3abc1201f98b0193517cdd2cc398
UniRef90_A0A091TGN0,4483e9cdfd9f351799e7ec05e27c16cc
UniRef90_V9KZR2,418f9aab431fbb568b092ddcf2cefa59
UniRef90_UPI00030A9410,167a7bec5501a0a74ff516bd250c7ec6
UniRef90_UPI00038C4C45,bd1a01ea57695202cd612d2ac05cdb0d
UniRef90_UPI0004D0A32E,e5876c8014391c8042691447a6a931ae
UniRef90_UPI00053F3A99,35eae03bd3a9c5ce04746f9dc7736221
UniRef90_UPI00059B8CFE,109da48d7988118f7b4030b03a738ffe
UniRef90_UPI00065257A7,14293c8127bc57542eb6e1e837628649
UniRef90_A0A0D8Q734,237f441ef4c12eb42fa06ca91f60ca6c
UniRef90_UPI000980C295,e362f3b17dd85f7b271a3c82b80b62d2
UniRef90_UPI000D162223,e02dbd7f64cc10b3570405fb8742117b
UniRef90_UPI000D745EF3,480893c17a1e811029c79ec7d3f34da0
UniRef90_UPI000DD301E5,3ad7883f99c908dfeb8c68b3c7b3bba2
UniRef90_UPI000E1F0845,9357814bcef5245f57975a6acbe436f1
UniRef90_UPI0015D4E818,7572bdbd56fc85d37462d7ec0f381362
UniRef90_UPI0013E0945B,5dccec1813d2e41f202837fc80045e9f
UniRef90_Q6AYM7,817b96fe76242db101ddc78c6a7b4c39
UniRef90_UPI0015605488,0bf46e3ab7b3dc1aa1ece0fb076ccdd0
UniRef90_UPI00189FECFA,3ed3a4c5b359c32910d2d63bfed2ab02
UniRef90_A0A4C1VVW5,f94f3ae570df4acf4ed2d6746c993a1b
UniRef90_A0A6P4TK16,0276fb70d6301d1d30ebb9de08b8f240
UniRef90_A0A6I9JEB0,118edf1bb0cd6c5b61e52b1c05195bd6
UniRef90_A0A652LWZ8,e879a423ac43d194834556f806ef45a8
UniRef90_E5AT06,9a77d815d61799b9a79b890c8db1f2d7
UniRef90_A0A6B3PMJ8,8f6531847f542670bc8751a7002c3756
UniRef90_A0A7W5KDA8,4f75d4088d617d001f30f03225192ecb
UniRef90_A0A1G9EKS8,a734b7975c9ee28aa8a63f70e2fcd51a
UniRef90_A0A2D0R9B6,c3913ef176f16b285be744708ae7cfc0
UniRef90_A0A6P6QXL7,63a5bdd6d4293f92f8e850298c0b2b4a
UniRef90_A0A821TB28,d07c7d4e258508f3fc4ba125d1be6690
UniRef90_H0VGB7,3b6efa339f3559407aad29854a7fe736
UniRef90_UPI000A7E425E,3529a9ecbf1acbed2f437a757387c538
UniRef90_UPI000C9E0E82,cf1fd86614a28e4608c7be668ba25a51
UniRef90_UPI000E6F8F57,087fbb8c68ab656d6e796a467020b9f4
UniRef90_UPI00109F6280,e22c574f048be90307c7a72dc9940826
UniRef90_UPI0011469C75,6d0cbd14e22b272acd3cbadeaef03ee3
UniRef90_UPI001261DCB0,7a647157d8962ffa97bf7ef85fc19230
UniRef90_UPI00148F909E,ec0b24dd506c47b9ae9b7c48d1f149ea
UniRef90_UPI00159C3BB6,a5c64d83a30f1124cc6ef674681413d8
UniRef90_UPI00064BB3E3,be443a08f3944a5da4fae0c1fae3a2e2
UniRef90_A0A3Q7VM83,c14727a66ea509808d4f49d9bf118e97
UniRef90_A0A7X1BTB3,d29af6ca179781e63427a9d52e097d17
UniRef90_A0A484Z3Y9,c08cde14cf4fa6e9b8abeeef767f9723
UniRef90_E3PRX6,508102edcbced56426e47d3b22a18902
UniRef90_Q9P9U8,57f903aa73906b5b6ee252aff6514967
UniRef90_A0A0P9P4D8,2dbf2a0cbf43ccc15dbe2bef867ff8f2
UniRef90_A0A1C0U0G6,f4663f30866fa34e4df2d084ee9a2d9a
UniRef90_A0A4P6VPI6,50eec330ad90b0e3adf70c4176c04596
UniRef90_A0A0N8K1G7,2ae543c68aee27968b93b7452daf1511
UniRef90_A0A291QG94,9270742463f91e00e35dafa1afd64a1b
UniRef90_UPI0011A819E6,49033de22ee20341631b85a47abbcf76
UniRef90_UPI0011B41BE0,de99546745a1da3eb5c1768f36db5c93
UniRef90_UPI00147D2C46,7cb3519b319f7a15d84bdc2d110f6d73
UniRef90_A0A2D1GMN6,6b5681db2335bd2a71eb11dee84e6684
UniRef90_A0A6G7BNE9,7bf138a5934ef510971dd4e5ed9aad9b
UniRef90_A0A2U8QVJ4,1c0a4005e0d8b5731d578daf771ef108
UniRef90_A0A3N9F9V1,36517c2aa9b77d5eca43383fe174cb6a
UniRef90_A0A257MYN7,7ca7e61efe28add1f95ad1e30ba9caac
UniRef90_A0A7C2QZR0,bf41c6ce01fdbc61dea954456a3009b0
UniRef90_A0A850GP18,cf14819ea272d23d4c1045386038f2e5
UniRef90_A0A5Q0LN83,bdea4e8d2252e28cc133040d69f74246
UniRef90_A0A3P8WP42,c0abb2f9466d817117a4e5931b66245a
UniRef90_W5WZP7,96b9947ffe5e52b8c7b9f1dcbdfb2777
UniRef90_A0A162H613,5906ff5c3f772b014b29a6d88cb322d1
UniRef90_UPI000EFE9842,88c22d013b2e9b2cd2c2736eb18baee1
UniRef90_UPI00109F1118,ffc8912d0193b87304bb6a94487dde35
UniRef90_A0A4D4MI50,7547ee6ebc51655c6bba2a5f50fdc5d6
UniRef90_A0A7W8CK37,0eca4fdbffa7f94cb07be036a17fd2a5
UniRef90_A0A2M9IUX0,d73fde7b824198e8202d74a295a0eee1
UniRef90_U6RBA0,796948da3ee7cabd638bb34afbf80cb9
UniRef90_A0A1I6YEJ3,3bd5a2382bde80c366289504a8be492c
UniRef90_A0A849UVA6,e9e2b21959492e18f28c379fa6e0c54d
UniRef90_A0A846CA02,20dd1f6bd750710d6bdee3e695771dcf
UniRef90_Q7N2R8,5b5325adee241c72343807ba7a1fde7b
UniRef90_A0A4R3RKE8,9d94a3d5646902fb6a597f08e0c19c4f
UniRef90_A0A2W0G3Q4,79f2a1684fc1a9c3f533997312d13fc3
UniRef90_A0A2Z4YVY8,84c2947170a16bb20bc294245da7622a
UniRef90_A0A6J0DNR0,0d775e46ffb85479885b452a0b3128a9
UniRef90_A0A3B0S940,0325d76cc2e147aa2c9ccb3c8113b0c9
UniRef90_Q4F9J4,d8ef9ebe0b7878f9a7e9caedc784faa7
UniRef90_A0A7G6RFW8,09bc52e5c0408eedee700b4680ab07e0
UniRef90_UPI00115D2643,2d9d101cd49baac6e311878dc58ce42a
UniRef90_UPI0015E17BD2,725e1a53ffddbefd9f4377052ad2cbab
UniRef90_A0A817N4P0,5f8280cd6f0c77c72b67ec9944ffec37
UniRef90_K4I2K2,a282b93fa0bb30afbc306840135a0ff3
UniRef90_A0A060H718,086ebf1f12010093ee1f6676431142c3
UniRef90_W5X2Y6,fd203b4c79b27adfd2ef90ee103dcf4c
UniRef90_A0A2H0WIG0,b21b45db4271bc4aad77eb24e954fdeb
UniRef90_A0A162GFQ2,76fba222b84f9c9c9fced98bb6bad309
UniRef90_A0A4Q5UJS5,b2adfa28389dab2155a7fa048fb487bd
UniRef90_A0A4Q5VZ40,9a6b90837655b95fafda6397137abef2
UniRef90_A0A0K9XUB5,fd0c90e57de23b99e4ce736dafdd4034
UniRef90_Q9G0H9,9b55913bf203fb3c7c29fb2d90aa255c
UniRef90_A0A091PZR0,73176f9da1c9f513d897795fbf816e87
UniRef90_M7C8I7,224ca7c4178cca8fb78d67fd6a7cee38
UniRef90_A0A091SED8,ce542ac66a3e7f9131667000e5087b7e
UniRef90_UPI00140A64B1,ab1bff5a276b3d165e7d42e572fa2fdc
UniRef90_UPI0014191AB1,ae20793a252d3abb45e473e140932d10
UniRef90_A0A3Q7SWM5,14dc5fb2adffb771ad8528f5a1497049
UniRef90_A0A6P0AYE8,3830b7601b93f7fd5474d401a2993b0e
UniRef90_A0A2G6LLH2,a5dae8c44d3be9f2ff582c65b8dd905a
UniRef90_A0A1B9A075,61bcaa8e77983d3fbee08b275c7ce1c5
UniRef90_A0A370B8I9,5b07def392e3ce099d3b08ab6bbdc5d2
UniRef90_A0A1T5E7B9,760d9775d4ee49fc317bcf21f58b5011
UniRef90_A0A0Q9ZNW1,0df7742bcc434c7e932f8f336870c571
UniRef90_A0A150WVQ6,13c9591152349629ef9448a6115da820
UniRef90_A0A084EU01,bb8f6bb81a466fe9469c9424371af6df
UniRef90_A0A4Q5SVY2,d4843c4242f6274c5e55c378dc8946e7
UniRef90_A0A1B3ZHL7,5082eba0a2d626b45f40f1498bdec0d1
UniRef90_A0A3B1JT37,0a5d2c6e22760ac62f7268c6e2cc2219
UniRef90_UPI00098EBA30,abfc6ca5ff08513cd124ddb4aba8148c
UniRef90_A0A1A3GX38,667c552dfeff090f8f35c98b59f4bd8a
UniRef90_UPI000D50098A,022effbc44413fa69e1785db887b2ae1
UniRef90_A0A7N6A854,c1e70a40dbc25e36b2d57ccfe5fe399f
UniRef90_UPI0010074885,f24354133022a55d79b6d0347995be84
UniRef90_U7QS00,7c4c297436641c9f8071b5ada24cf9ca
UniRef90_UPI00187E1576,0b64fce59701517efd719c9c9add22d6
UniRef90_A0A3G6QHS7,50c5c8fd1b68be05b5bd40d102fed1dc
UniRef90_A0A1M4Y3B6,812a9f9167bfee6ac255076d51a1cf37
UniRef90_A0A6P0S3B5,31e9ad7d7472fa9542b62275e12c0ec7
UniRef90_A0A150WSH4,090816709e26fde35b06552bd0d6941d
UniRef90_A0A7W7ICW4,4bfc24d4ce3369a790886cc1b84982ed
UniRef90_A0A7Y1TPU4,68e36b9b6380cc9d40184f409eaf5773
UniRef90_A0A1Y3WXQ3,c5990bfc7a2d9fc367d83d518fd905c7
UniRef90_A0A2N0TTM2,4bb29b9faeb32e4d0ef9c4bf3e14bba2
UniRef90_A0A3B8Q1U1,502be5993cc40e65f9821c60207b29bd
UniRef90_A0A6M8RE77,defb4e1a2e720c96578519f9c3994c4d
UniRef90_A0A537I137,7fc81002a983aa88b2446a1cac88a070
UniRef90_UPI00040B6E51,5d3af59186ab6012ede7bd6e3cacd474
UniRef90_UPI00056B05F3,54a7dbb7423295c02f3ba12a91678aeb
UniRef90_UPI00099B686E,f387065294dec25d419b572a0f360e9b
UniRef90_UPI000B4497C0,c6347c016ffa9665b86ba73781ee2443
UniRef90_A0A285X114,c9e79c4a6a6ea40bc263619fe5871ac5
UniRef90_UPI00143A7722,59307e51a44f79a3490d2d5cf78756bb
UniRef90_UPI0018DF25B5,7721eaf7931185daefa68f555dc66010
UniRef90_A0A612MR72,3e3837009a9400946a1223ab71f7c4e9
UniRef90_A0A523A6M6,101f8753dc6bef8da64c447d7518fe46
UniRef90_A0A5B7TWX2,6e06cb752c7ec3e91b1c454cc4eefa76
UniRef90_A0A1Q5J2S5,42dc0bef3a889ce5142ece99f47a7334
UniRef90_A0A147HZU4,fba70849634a52c60915ddac109691ee
UniRef90_A0A5P2AIQ9,08ccdfaa935b00d1cfe23ad08b6c5ae4
UniRef90_A0A1I2LCM8,105bddfde35a8c1555ed66cb132572e8
UniRef90_A0A3A9Z9Q0,5d1784f62b827ba990278f21e5cc1995
UniRef90_A0A3N8BG80,6afd6a9ed0b960757cc5e5e1f01fe27a
UniRef90_A0A2R3MND8,0ee4bc2df0fee94b883b4e6ad2f565bc
UniRef90_A0A150VSM5,b931bc04968b37cdc36fcc9b93f66ca3
UniRef90_A0A673KIR8,365596e59dcace6c3c555c2019477290
UniRef90_A0A3Q1BN79,a9638852316a15bf5b029d43d7309898
UniRef90_UPI000765B71A,18f35e3795d7e707ce83444bea705d75
UniRef90_UPI000B4F3CAE,3c5ee179f99b852ba52da4f9882be4eb
UniRef90_UPI001923D245,399376f1046b41365170fd4633022119
UniRef90_A0A3Q2VSI2,6a45ccea3a8015d6da866d11c49b9850
